Displacement/μm - ,Load/N - 
1439.32,786.585
1439.7,786.585
1440.08,786.585
1440.44,786.62
1440.8,786.62
1441.1,786.62
1441.44,786.62
1441.78,786.62
1442.14,786.55
1442.46,786.479
1442.76,786.409
1443.08,786.374
1443.6,786.409
1443.88,786.409
1444.16,786.409
1444.48,786.444
1444.76,786.444
1445.06,786.409
1445.34,786.409
1445.64,786.374
1445.92,786.339
1446.22,786.304
1446.52,786.269
1446.86,786.234
1447.22,786.234
1447.6,786.199
1448,786.199
1448.38,786.164
1448.76,786.164
1449.18,786.129
1449.62,786.129
1450.32,786.024
1450.7,785.919
1451.1,785.884
1451.44,785.849
1451.76,785.884
1452.12,785.849
1452.44,785.779
1452.82,785.744
1453.12,785.709
1453.44,785.674
1453.76,785.674
1454.1,785.674
1454.38,785.639
1454.74,785.639
1455.06,785.569
1455.38,785.499
1455.7,785.464
1455.96,785.394
1456.26,785.289
1456.7,785.149
1456.96,785.079
1457.3,785.044
1457.62,785.044
1457.96,784.974
1458.36,784.869
1458.72,784.729
1459.1,784.694
1459.5,784.729
1459.86,784.729
1460.24,784.729
1460.58,784.694
1460.96,784.624
1461.28,784.589
1461.6,784.554
1461.94,784.484
1462.22,784.449
1462.58,784.379
1462.88,784.344
1463.38,784.239
1463.74,784.204
1464.04,784.169
1464.32,784.099
1464.64,784.029
1464.9,783.994
1465.16,783.923
1465.46,783.888
1465.7,783.888
1465.98,783.853
1466.26,783.818
1466.56,783.748
1466.84,783.678
1467.16,783.608
1467.48,783.538
1467.78,783.468
1468.14,783.433
1468.5,783.398
1468.84,783.363
1469.44,783.293
1469.8,783.223
1470.18,783.188
1470.58,783.153
1470.94,783.153
1471.32,783.153
1471.68,783.153
1472.04,783.153
1472.42,783.153
1472.8,783.118
1473.16,783.153
1473.52,783.118
1473.82,783.118
1474.16,783.153
1474.5,783.118
1474.82,783.083
1475.16,783.013
1475.46,782.908
1475.72,782.838
1476.2,782.768
1476.5,782.768
1476.78,782.733
1477.06,782.698
1477.32,782.663
1477.62,782.593
1477.88,782.558
1478.24,782.488
1478.58,782.453
1478.96,782.418
1479.32,782.383
1479.66,782.383
1480.06,782.348
1480.42,782.313
1480.82,782.243
1481.16,782.243
1481.52,782.208
1481.84,782.208
1482.18,782.173
1482.72,782.103
1483.02,782.103
1483.36,782.068
1483.7,781.998
1484,781.963
1484.32,781.893
1484.64,781.858
1484.96,781.788
1485.24,781.718
1485.52,781.648
1485.82,781.613
1486.14,781.508
1486.4,781.473
1486.72,781.402
1487.02,781.367
1487.34,781.332
1487.68,781.297
1488.02,781.262
1488.42,781.192
1488.96,781.087
1489.32,780.947
1489.66,780.877
1490.02,780.772
1490.4,780.667
1490.78,780.562
1491.14,780.492
1491.48,780.317
1491.88,780.142
1492.2,780.002
1492.56,779.862
1492.9,779.757
1493.26,779.652
1493.62,779.547
1493.98,779.442
1494.32,779.372
1494.68,779.302
1495.02,779.267
1495.36,779.232
1495.9,779.092
1496.22,779.022
1496.56,778.952
1496.84,778.846
1497.12,778.776
1497.4,778.706
1497.7,778.671
1498.02,778.636
1498.34,778.601
1498.66,778.566
1499.04,778.461
1499.38,778.391
1499.76,778.286
1500.12,778.181
1500.52,778.111
1500.56,778.111
1500.6,777.551
1500.6,776.921
1500.62,776.325
1500.62,775.38
1500.62,774.89
1500.64,774.435
1500.62,773.98
1500.64,773.594
1500.64,773.209
1500.64,772.859
1500.64,772.509
1500.64,772.229
1500.64,772.019
1500.64,771.774
1500.66,771.494
1500.64,771.248
1500.66,771.038
1500.66,770.793
1500.66,770.583
1500.64,770.373
1500.66,770.198
1500.64,770.023
1500.66,769.743
1500.66,769.568
1500.66,769.393
1500.66,769.323
1500.66,769.183
1500.66,769.043
1500.66,768.903
1500.66,768.762
1500.66,768.622
1500.66,768.517
1500.68,768.412
1500.68,768.272
1500.68,768.167
1500.66,768.062
1500.68,767.957
1500.68,767.852
1500.68,767.747
1500.68,767.677
1500.68,767.642
1500.7,767.467
1500.68,767.397
1500.7,767.327
1500.68,767.222
1500.66,767.152
1500.68,767.082
1500.7,767.012
1500.68,766.942
1500.68,766.872
1500.7,766.802
1500.68,766.732
1500.68,766.697
1500.68,766.627
1500.68,766.557
1500.68,766.487
1500.7,766.452
1500.7,766.382
1500.7,766.347
1500.7,766.277
1500.68,766.206
1500.7,766.136
1500.66,766.066
1500.7,766.066
1500.72,765.996
1500.68,765.961
1500.7,765.891
1500.68,765.856
1500.7,765.821
1500.7,765.751
1500.7,765.716
1500.72,765.681
1500.7,765.611
1500.7,765.576
1500.7,765.541
1500.7,765.506
1500.7,765.471
1500.7,765.436
1500.68,765.401
1500.7,765.331
1500.7,765.296
1500.7,765.261
1500.7,765.226
1500.7,765.191
1500.7,765.156
1500.68,765.121
1500.7,765.086
1500.7,765.051
1500.7,765.016
1500.68,764.981
1500.74,764.981
1500.7,764.946
1500.7,764.911
1500.72,764.876
1500.7,764.841
1500.72,764.841
1500.7,764.806
1500.72,764.771
1500.7,764.701
1500.72,764.666
1500.7,764.666
1500.72,764.631
1500.7,764.596
1500.7,764.596
1500.72,764.561
1500.7,764.526
1500.72,764.491
1500.74,764.491
1500.72,764.456
1500.72,764.421
1500.7,764.421
1500.74,764.386
1500.7,764.351
1500.7,764.351
1500.72,764.281
1500.74,764.281
1500.72,764.246
1500.74,764.211
1500.72,764.211
1500.74,764.176
1500.72,764.176
1500.72,764.141
1500.74,764.106
1500.72,764.106
1500.7,764.071
1500.72,764.071
1500.72,764.036
1500.74,764.036
1500.74,764.001
1500.74,763.966
1500.74,763.966
1500.74,763.966
1500.74,763.931
1500.74,763.931
1500.74,763.896
1500.72,763.896
1500.72,763.861
1500.72,763.826
1500.72,763.826
1500.74,763.791
1500.74,763.756
1500.72,763.756
1500.74,763.756
1500.72,763.721
1500.74,763.721
1500.72,763.721
1500.74,763.685
1500.74,763.685
1500.74,763.65
1500.74,763.65
1500.72,763.615
1500.74,763.615
1500.72,763.58
1500.74,763.58
1500.74,763.545
1500.72,763.545
1500.74,763.51
1500.72,763.51
1500.76,763.475
1500.72,763.475
1500.72,763.475
1500.74,763.44
1500.72,763.44
1500.72,763.44
1500.72,763.405
1500.72,763.405
1500.74,763.405
1500.74,763.37
1500.74,763.37
1500.74,763.335
1500.74,763.335
1500.74,763.3
1500.74,763.3
1500.74,763.3
1500.74,763.3
1500.74,763.265
1500.74,763.265
1500.74,763.23
1500.74,763.23
1500.74,763.195
1500.74,763.195
1500.74,763.195
1500.74,763.195
1500.72,763.195
1500.74,763.16
1500.76,763.16
1500.74,763.16
1500.74,763.125
1500.72,763.125
1500.74,763.125
1500.74,763.09
1500.74,763.09
1500.74,763.09
1500.74,763.055
1500.74,763.055
1500.74,763.02
1500.72,763.055
1500.74,763.02
1500.74,763.02
1500.74,763.02
1500.76,762.985
1500.72,762.985
1500.72,762.985
1500.76,762.95
1500.74,762.95
1500.74,762.915
1500.74,762.915
1500.76,762.915
1500.74,762.915
1500.74,762.88
1500.74,762.88
1500.74,762.88
1500.74,762.845
1500.76,762.88
1500.74,762.845
1500.76,762.845
1500.74,762.845
1500.74,762.81
1500.74,762.81
1500.74,762.81
1500.74,762.81
1500.74,762.775
1500.74,762.775
1500.74,762.775
1500.74,762.775
1500.74,762.74
1500.74,762.74
1500.74,762.74
1500.74,762.74
1500.74,762.705
1500.74,762.705
1500.74,762.705
1500.74,762.67
1500.74,762.67
1500.76,762.67
1500.76,762.67
1500.74,762.635
1500.76,762.67
1500.74,762.635
1500.74,762.635
1500.76,762.635
1500.74,762.635
1500.74,762.635
1500.76,762.635
1500.74,762.635
1500.74,762.6
1500.74,762.6
1500.76,762.6
1500.76,762.6
1500.74,762.565
1500.74,762.565
1500.76,762.6
1500.76,762.565
1500.76,762.565
1500.76,762.565
1500.74,762.565
1500.74,762.53
1500.76,762.53
1500.76,762.53
1500.76,762.53
1500.76,762.53
1500.76,762.495
1500.76,762.495
1500.76,762.495
1500.76,762.495
1500.76,762.495
1500.74,762.46
1500.76,762.46
1500.76,762.46
1500.76,762.46
1500.78,762.46
1500.76,762.425
1500.76,762.425
1500.76,762.425
1500.76,762.425
1500.76,762.425
1500.74,762.39
1500.76,762.39
1500.78,762.39
1500.76,762.39
1500.76,762.39
1500.76,762.39
1500.76,762.39
1500.74,762.355
1500.76,762.355
1500.76,762.355
1500.78,762.355
1500.76,762.355
1500.76,762.32
1500.76,762.32
1500.76,762.32
1500.74,762.32
1500.76,762.32
1500.76,762.285
1500.74,762.285
1500.76,762.285
1500.76,762.285
1500.76,762.285
1500.76,762.285
1500.74,762.285
1500.76,762.285
1500.76,762.25
1500.76,762.25
1500.76,762.25
1500.76,762.25
1500.76,762.215
1500.76,762.215
1500.76,762.215
1500.76,762.215
1500.76,762.215
1500.76,762.215
1500.74,762.215
1500.74,762.215
1500.78,762.215
1500.76,762.215
1500.76,762.18
1500.76,762.18
1500.76,762.18
1500.76,762.18
1500.76,762.18
1500.76,762.145
1500.76,762.145
1500.74,762.145
1500.76,762.145
1500.76,762.145
1500.76,762.145
1500.76,762.11
1500.76,762.11
1500.76,762.11
1500.76,762.11
1500.76,762.11
1500.76,762.11
1500.74,762.11
1500.76,762.11
1500.76,762.075
1500.76,762.075
1500.74,762.075
1500.76,762.075
1500.74,762.075
1500.76,762.075
1500.76,762.075
1500.76,762.075
1500.76,762.075
1500.76,762.04
1500.76,762.04
1500.76,762.04
1500.76,762.04
1500.76,762.04
1500.76,762.04
1500.76,762.04
1500.76,762.005
1500.76,762.005
1500.74,762.005
1500.76,762.005
1500.76,761.97
1500.76,761.97
1500.76,761.97
1500.76,761.97
1500.76,761.97
1500.76,761.97
1500.76,761.97
1500.76,761.97
1500.76,761.935
1500.76,761.97
1500.76,761.935
1500.74,761.935
1500.76,761.935
1500.74,761.935
1500.76,761.935
1500.76,761.935
1500.76,761.935
1500.76,761.9
1500.76,761.9
1500.76,761.9
1500.76,761.9
1500.76,761.9
1500.76,761.9
1500.76,761.9
1500.74,761.9
1500.76,761.9
1500.76,761.9
1500.74,761.865
1500.76,761.9
1500.76,761.865
1500.76,761.865
1500.78,761.865
1500.76,761.865
1500.76,761.865
1500.76,761.865
1500.76,761.83
1500.74,761.865
1500.74,761.865
1500.76,761.865
1500.74,761.865
1500.76,761.83
1500.74,761.83
1500.74,761.83
1500.76,761.83
1500.76,761.83
1500.76,761.83
1500.76,761.83
1500.76,761.795
1500.76,761.795
1500.74,761.795
1500.76,761.795
1500.76,761.795
1500.76,761.795
1500.76,761.795
1500.76,761.795
1500.74,761.795
1500.76,761.76
1500.74,761.76
1500.76,761.76
1500.76,761.76
1500.76,761.76
1500.76,761.76
1500.76,761.76
1500.78,761.725
1500.74,761.76
1500.76,761.76
1500.74,761.76
1500.76,761.725
1500.74,761.725
1500.76,761.725
1500.76,761.725
1500.76,761.725
1500.76,761.725
1500.76,761.725
1500.74,761.725
1500.74,761.725
1500.76,761.69
1500.76,761.69
1500.76,761.69
1500.74,761.69
1500.74,761.69
1500.76,761.69
1500.76,761.69
1500.76,761.69
1500.76,761.69
1500.74,761.69
1500.74,761.69
1500.76,761.655
1500.76,761.655
1500.74,761.655
1500.76,761.655
1500.76,761.655
1500.76,761.655
1500.76,761.655
1500.76,761.655
1500.76,761.655
1500.76,761.655
1500.76,761.655
1500.76,761.655
1500.76,761.655
1500.76,761.655
1500.76,761.62
1500.76,761.62
1500.76,761.62
1500.76,761.62
1500.76,761.62
1500.76,761.62
1500.76,761.62
1500.76,761.62
1500.76,761.62
1500.76,761.62
1500.76,761.585
1500.76,761.62
1500.74,761.585
1500.76,761.585
1500.74,761.585
1500.74,761.585
1500.76,761.48
1500.78,761.375
1500.78,761.27
1500.78,761.235
1500.78,761.27
1500.78,761.235
1500.8,761.235
1500.8,761.164
1500.8,761.164
1500.8,761.164
1500.8,761.164
1500.84,761.164
1500.96,761.305
1501.16,761.55
1501.26,761.69
1501.36,761.795
1501.44,761.935
1501.58,762.11
1501.7,762.495
1501.8,762.74
1501.92,762.985
1502,763.195
1502.12,763.37
1502.22,763.58
1502.32,763.756
1502.44,763.966
1502.56,764.176
1502.72,764.561
1502.84,764.771
1502.94,765.016
1503.08,765.226
1503.2,765.506
1503.32,765.751
1503.44,765.926
1503.56,766.171
1503.7,766.452
1503.82,766.697
1503.94,766.977
1504.1,767.257
1504.24,767.537
1504.4,767.852
1504.52,768.167
1504.68,768.517
1504.82,768.833
1504.98,769.148
1505.12,769.498
1505.28,769.813
1505.54,770.443
1505.7,770.793
1505.86,771.178
1506.02,771.424
1506.18,771.774
1506.34,772.194
1506.52,772.579
1506.68,772.999
1506.86,773.384
1507.02,773.804
1507.2,774.19
1507.38,774.575
1507.56,774.995
1507.74,775.345
1507.94,775.695
1508.14,776.01
1508.36,776.36
1508.58,776.606
1508.78,776.956
1509,777.306
1509.36,777.866
1509.58,778.181
1509.82,778.531
1510.02,778.881
1510.26,779.232
1510.46,779.582
1510.68,779.897
1510.92,780.212
1511.14,780.422
1511.34,780.737
1511.6,781.052
1511.84,781.332
1512.08,781.648
1512.34,781.963
1512.56,782.243
1512.78,782.558
1512.98,782.838
1513.22,783.083
1513.48,783.328
1513.72,783.538
1514.12,783.888
1514.4,784.099
1514.62,784.239
1514.86,784.379
1515.1,784.449
1515.38,784.519
1515.64,784.554
1515.9,784.554
1516.18,784.484
1516.46,784.414
1516.74,784.274
1517.02,784.134
1517.26,783.923
1517.54,783.643
1517.76,783.363
1518.02,783.083
1518.26,782.768
1518.52,782.418
1518.8,782.068
1519.08,781.858
1519.58,781.262
1519.86,780.947
1520.18,780.597
1520.48,780.247
1520.76,779.932
1521.08,779.617
1521.36,779.302
1521.66,779.022
1521.98,778.741
1522.26,778.461
1522.54,778.216
1522.82,777.971
1523.06,777.726
1523.32,777.551
1523.58,777.411
1523.8,777.236
1524.08,777.096
1524.36,776.886
1524.62,776.711
1524.88,776.571
1525.32,776.396
1525.56,776.255
1525.78,776.115
1526.06,776.01
1526.28,775.975
1526.56,775.905
1526.78,775.87
1527.02,775.8
1527.28,775.8
1527.5,775.765
1527.78,775.695
1528.02,775.695
1528.26,775.66
1528.54,775.59
1528.84,775.555
1529.18,775.485
1529.5,775.45
1529.84,775.45
1530.18,775.38
1530.54,775.31
1531.14,775.24
1531.5,775.205
1531.88,775.135
1532.26,775.03
1532.64,774.925
1532.94,774.855
1533.26,774.82
1533.56,774.75
1533.86,774.68
1534.16,774.575
1534.42,774.505
1534.74,774.4
1535.02,774.295
1535.3,774.19
1535.58,774.05
1535.86,773.945
1536.12,773.875
1536.44,773.769
1536.7,773.629
1536.94,773.489
1537.44,773.279
1537.74,773.139
1537.98,773.069
1538.26,772.999
1538.5,772.929
1538.78,772.859
1539.08,772.789
1539.4,772.684
1539.76,772.649
1540.1,772.544
1540.46,772.439
1540.8,772.334
1541.16,772.194
1541.52,772.054
1541.84,771.949
1542.18,771.844
1542.52,771.704
1542.82,771.599
1543.14,771.494
1543.44,771.424
1543.94,771.319
1544.22,771.213
1544.54,771.178
1544.84,771.073
1545.14,770.968
1545.44,770.863
1545.72,770.723
1545.98,770.618
1546.24,770.478
1546.52,770.373
1546.78,770.198
1547.04,770.058
1547.32,769.918
1547.58,769.778
1547.86,769.673
1548.14,769.603
1548.4,769.568
1548.7,769.533
1549,769.428
1549.34,769.323
1549.94,769.148
1550.28,769.043
1550.64,768.973
1551.04,768.868
1551.36,768.762
1551.74,768.622
1552.1,768.517
1552.46,768.447
1552.82,768.307
1553.14,768.202
1553.48,768.167
1553.78,768.062
1554.1,767.957
1554.42,767.782
1554.72,767.677
1555.02,767.537
1555.3,767.397
1555.58,767.292
1555.86,767.152
1556.12,767.012
1556.58,766.767
1556.86,766.627
1557.14,766.522
1557.42,766.382
1557.72,766.312
1558,766.206
1558.28,766.136
1558.56,766.031
1558.84,765.926
1559.14,765.856
1559.42,765.751
1559.76,765.646
1560.1,765.541
1560.42,765.436
1560.8,765.296
1561.18,765.191
1561.56,765.086
1561.98,765.016
1562.36,764.876
1562.74,764.771
1563.38,764.561
1563.72,764.456
1564.1,764.316
1564.4,764.141
1564.7,763.966
1564.98,763.826
1565.28,763.65
1565.62,763.475
1565.92,763.37
1566.2,763.23
1566.48,763.09
1566.78,762.95
1567.06,762.845
1567.36,762.74
1567.64,762.565
1567.92,762.46
1568.16,762.355
1568.44,762.215
1568.7,762.075
1569,761.935
1569.52,761.725
1569.84,761.62
1570.22,761.515
1570.6,761.41
1570.96,761.305
1571.38,761.2
1571.74,761.024
1572.16,760.849
1572.54,760.674
1572.92,760.499
1573.3,760.394
1573.68,760.254
1574.04,760.184
1574.4,760.009
1574.72,759.869
1575.04,759.729
1575.36,759.519
1575.7,759.344
1576,759.169
1576.3,758.994
1576.84,758.679
1577.14,758.468
1577.42,758.258
1577.72,758.048
1578.04,757.838
1578.34,757.628
1578.62,757.418
1578.92,757.173
1579.22,757.033
1579.5,756.823
1579.78,756.613
1580.12,756.403
1580.44,756.228
1580.82,756.052
1581.18,755.912
1581.58,755.772
1581.94,755.667
1582.3,755.597
1582.7,755.527
1583.02,755.422
1583.66,755.212
1584,755.107
1584.32,754.967
1584.6,754.862
1584.92,754.687
1585.22,754.512
1585.54,754.302
1585.84,754.127
1586.14,753.917
1586.46,753.777
1586.76,753.637
1587.04,753.496
1587.36,753.356
1587.66,753.181
1587.96,753.076
1588.24,752.971
1588.56,752.831
1588.82,752.761
1589.12,752.621
1589.42,752.516
1589.96,752.376
1590.32,752.271
1590.66,752.096
1591.02,751.921
1591.4,751.746
1591.72,751.571
1592.1,751.361
1592.46,751.116
1592.86,750.905
1593.26,750.66
1593.7,750.415
1594.06,750.17
1594.5,749.925
1594.84,749.785
1595.2,749.54
1595.56,749.295
1595.92,749.015
1596.28,748.735
1596.62,748.454
1596.94,748.174
1597.48,747.719
1597.8,747.474
1598.1,747.194
1598.38,746.949
1598.66,746.669
1598.92,746.424
1599.22,746.179
1599.48,745.933
1599.72,745.653
1599.98,745.478
1600.28,745.233
1600.58,744.988
1600.9,744.708
1601.24,744.463
1601.58,744.183
1601.96,743.973
1602.36,743.728
1602.7,743.483
1603.14,743.307
1603.52,743.097
1604.18,742.782
1604.56,742.607
1604.94,742.432
1605.24,742.222
1605.58,742.047
1605.86,741.907
1606.22,741.732
1606.56,741.592
1606.86,741.417
1607.2,741.207
1607.52,741.032
1607.82,740.821
1608.12,740.576
1608.44,740.366
1608.72,740.156
1609.02,739.911
1609.3,739.701
1609.6,739.421
1609.88,739.211
1610.16,738.931
1610.72,738.546
1611.06,738.371
1611.44,738.16
1611.82,737.915
1612.18,737.705
1612.54,737.425
1612.92,737.18
1613.32,736.935
1613.64,736.69
1614.02,736.445
1614.4,736.235
1614.76,736.025
1615.08,735.779
1615.44,735.534
1615.76,735.289
1616.14,735.114
1616.44,734.869
1616.8,734.589
1617.14,734.274
1617.46,733.959
1618.04,733.434
1618.36,733.153
1618.66,732.873
1619.02,732.628
1619.34,732.383
1619.64,732.208
1619.94,731.963
1620.24,731.753
1620.56,731.508
1620.88,731.263
1621.22,730.983
1621.56,730.808
1621.9,730.492
1622.28,730.212
1622.62,729.967
1623,729.792
1623.42,729.547
1623.74,729.302
1624.16,729.057
1624.52,728.847
1625.08,728.462
1625.42,728.181
1625.7,727.936
1626,727.691
1626.3,727.551
1626.6,727.306
1626.92,727.131
1627.26,726.921
1627.56,726.711
1627.88,726.536
1628.16,726.291
1628.46,726.116
1628.76,725.906
1629.06,725.66
1629.34,725.38
1629.58,725.135
1629.92,724.855
1630.2,724.61
1630.48,724.435
1630.82,724.365
1631.42,724.12
1631.8,723.945
1632.18,723.735
1632.54,723.525
1632.92,723.315
1633.3,723.104
1633.64,722.859
1634.04,722.614
1634.42,722.369
1634.76,722.159
1635.12,721.879
1635.5,721.599
1635.82,721.354
1636.18,721.214
1636.46,720.969
1636.8,720.759
1637.16,720.513
1637.5,720.233
1637.82,719.953
1638.12,719.673
1638.64,719.218
1638.94,719.043
1639.28,718.868
1639.58,718.658
1639.9,718.378
1640.18,718.098
1640.48,717.852
1640.8,717.712
1641.08,717.432
1641.36,717.152
1641.7,716.872
1642.06,716.592
1642.4,716.312
1642.76,716.032
1643.1,715.752
1643.46,715.471
1643.86,715.226
1644.16,714.946
1644.5,714.666
1644.86,714.421
1645.4,713.966
1645.72,713.651
1646.02,713.476
1646.32,713.231
1646.6,713.056
1646.92,712.88
